path	translation	split
common_voice_ja_20102012.mp3	Keiko is not as tall as me.	train
common_voice_ja_20102013.mp3	Our business will be open as usual.	train
common_voice_ja_20102014.mp3	Shall we clean the room?	train
common_voice_ja_20102015.mp3	What’s your favorite food?	train
common_voice_ja_20102016.mp3	The wind has started to blow.	train
common_voice_ja_20102042.mp3	The has a habit of writing in her diary every day.	train
common_voice_ja_20102044.mp3	She has the advantage of being good-looking.	train
common_voice_ja_20102045.mp3	The lady treated that man magnanimously.	train
common_voice_ja_20102046.mp3	I practice tennis every day.	train
common_voice_ja_20102048.mp3	My father caught three fish yesterday.	train
common_voice_ja_20102077.mp3	He secluded himself at home due to his cold.	train
common_voice_ja_20102078.mp3	I watched a movie.	train
common_voice_ja_20102079.mp3	I want to ask her out on a date, but I don’t have anywhere near the courage.	train
common_voice_ja_20102080.mp3	She thanked me for that present.	train
common_voice_ja_20102081.mp3	She pretended to be naive.	train
common_voice_ja_20102097.mp3	The soldiers proceeded toward enemy territory.	train
common_voice_ja_20102098.mp3	I thought of a plan to ambush him.	train
common_voice_ja_20102099.mp3	She showed off her jewels.	train
common_voice_ja_20102100.mp3	Paint was applied to the wall.	train
common_voice_ja_20102101.mp3	Actually, the orderliness gave me a sense of peace.	train
common_voice_ja_20102122.mp3	Please don’t forget your homework.	train
common_voice_ja_20102123.mp3	Next spring, my elder sister will get married.	train
common_voice_ja_20102124.mp3	Didn’t you hear a scream?	train
common_voice_ja_20102125.mp3	The girl mumbled something of vague interest and entered the room.	train
common_voice_ja_20102126.mp3	When one does something in a hurry, mistakes are made.	train
common_voice_ja_20102157.mp3	I’m not good at singing, so I’m planning to practice.	train
common_voice_ja_20102158.mp3	The window has been closed.	train
common_voice_ja_20102159.mp3	Civilization is now threatened by nuclear war.	train
common_voice_ja_20102160.mp3	There are no special rules concerning attire.	train
common_voice_ja_20102161.mp3	In that classroom there, there is a television.	train
common_voice_ja_20102169.mp3	This food is eaten without putting anything on it.	train
common_voice_ja_20102170.mp3	I called her “Cathy.”	train
common_voice_ja_20102172.mp3	She is very sensitive and always ill at ease.	train
common_voice_ja_20102173.mp3	My father plays piano. My mother does, too.	train
common_voice_ja_20102174.mp3	She smiles at me every time we meet.	train
common_voice_ja_20102194.mp3	I will refer to the former as universal culture and the latter as individual culture.	train
common_voice_ja_20102196.mp3	She spends a lot of money on clothes.	train
common_voice_ja_20102197.mp3	Commodity prices are likely to remain the same.	train
common_voice_ja_20102198.mp3	I don’t go out on days when it snows.	train
common_voice_ja_20102199.mp3	She was tired, so she leaned against the apple tree.	train
common_voice_ja_20102217.mp3	They have cherished that child as their own.	train
common_voice_ja_20102218.mp3	Matsui has not done the homework yet.	train
common_voice_ja_20102219.mp3	It was Yamada who ate the cate.	train
common_voice_ja_20102220.mp3	I like talking walks along the beach while conversing.	train
common_voice_ja_20102221.mp3	Not even the moon was out on that dark night.	train
common_voice_ja_20102240.mp3	They appeared to be sick.	train
common_voice_ja_20102242.mp3	My father is very picky about how his hair is cut.	train
common_voice_ja_20102244.mp3	They’re the type who thinks about things very carefully.	train
common_voice_ja_20102245.mp3	She walked along the top of the fence in a handstand.	train
common_voice_ja_20102246.mp3	My father is in his room.	train
common_voice_ja_20102267.mp3	My father usually plays golf on Sunday.	train
common_voice_ja_20102268.mp3	After my father died, he was the only person the family could count on.	train
common_voice_ja_20102269.mp3	There are limits to everything.	train
common_voice_ja_20102270.mp3	Wear a coat so you don’t catch a cold.	train
common_voice_ja_20102271.mp3	She is as beautiful as her mother.	train
common_voice_ja_20102283.mp3	A large typhoon hit, stopping the trains.	train
common_voice_ja_20102284.mp3	Various dishes have been placed on the table.	train
common_voice_ja_20102285.mp3	A terrible wind is blowing.	train
common_voice_ja_20102286.mp3	At 8 a.m., the healthy hostages depart for the workshop by truck.	train
common_voice_ja_20102287.mp3	When you leave the room, don’t leave the light on, okay?	train
common_voice_ja_20102297.mp3	Buddhism originated in India.	train
common_voice_ja_20102298.mp3	The more you get to know her, the more you’ll like her.	train
common_voice_ja_20102299.mp3	I will leave my home at 9 o’clock.	train
common_voice_ja_20102300.mp3	The husband and wife put their home up for sale.	train
common_voice_ja_20102301.mp3	Have I answered the question?	train
common_voice_ja_20116104.mp3	My friend is coming over, so I will clean my room.	train
common_voice_ja_20116105.mp3	She struggled in an attempt to stand up.	train
common_voice_ja_20116106.mp3	She is poor but content.	train
common_voice_ja_20116107.mp3	The following is thought to be one of the reasons stress damages the gastric mucosa.	train
common_voice_ja_20116108.mp3	You should not mock poor people.	train
common_voice_ja_20116109.mp3	The runs a beauty parlor.	train
common_voice_ja_20116110.mp3	Make sure you come on time.	train
common_voice_ja_20116111.mp3	I want to drink water.	train
common_voice_ja_20116112.mp3	Don’t complain. You have to go.	train
common_voice_ja_20116113.mp3	I saw Tanaka running.	train
common_voice_ja_20116119.mp3	She made a scary face, silencing him.	train
common_voice_ja_20116120.mp3	His shadow on the wall looked sad.	train
common_voice_ja_20116121.mp3	Change your clothes and come downstairs.	train
common_voice_ja_20116122.mp3	There is a desk in the corner of the room.	train
common_voice_ja_20116123.mp3	She is wearing a green dress.	train
common_voice_ja_20116124.mp3	My father is busy now.	train
common_voice_ja_20116125.mp3	Let's have a heart-to-heart talk.	train
common_voice_ja_20116127.mp3	My father recommended that I learn piano.	train
common_voice_ja_20116128.mp3	The troops continued to guard the territory.	train
common_voice_ja_20116139.mp3	She was able to skillfully obtain what she wanted.	train
common_voice_ja_20116140.mp3	The shoelaces came untied.	train
common_voice_ja_20116141.mp3	It is said that what’s wonderful about people is the fine movements of their hands and fingertips as well as their eye expressions.	train
common_voice_ja_20116142.mp3	Can I try these clothes on?	train
common_voice_ja_20116143.mp3	It’s now past 12 o’clock.	train
common_voice_ja_20116154.mp3	The way Mount Fuji is covered in snow is wonderfully beautiful, isn’t it?	train
common_voice_ja_20116155.mp3	Insert the money and push the button.	train
common_voice_ja_20116156.mp3	My father died before I was born.	train
common_voice_ja_20116157.mp3	Don’t make so much noise in the room.	train
common_voice_ja_20116158.mp3	There are two people I don’t know in front of my home.	train
common_voice_ja_20116159.mp3	Who that knows her would not love her?	train
common_voice_ja_20116160.mp3	I’m told my childhood friend will start university in Osaka in the spring.	train
common_voice_ja_20116161.mp3	I left her present at home.	train
common_voice_ja_20116162.mp3	Since her husband died, she has let her life fall into ruin.	train
common_voice_ja_20116163.mp3	Please speak louder so I can hear you.	train
common_voice_ja_20116179.mp3	The farewell note to their family they scribbled in a pocketbook is deeply moving to those who read it.	train
common_voice_ja_20116180.mp3	He is a person who experienced fighting with the Soviet military at the end of the war and life as a hostage.	train
common_voice_ja_20116181.mp3	Let’s stop by Fukuda’s home for a bit.	train
common_voice_ja_20116182.mp3	My father let me go to the concert.	train
common_voice_ja_20116183.mp3	At first, it draws you in with its fast pace, and then there are slower scenes in the middle.	train
common_voice_ja_20116195.mp3	Father scolded Junko because she came home so late.	train
common_voice_ja_20116196.mp3	When I was eating dinner, a friend came to my home.	train
common_voice_ja_20116197.mp3	This coat costs 10,000 yen.	train
common_voice_ja_20116198.mp3	This is Kobayashi.	train
common_voice_ja_20116199.mp3	That was the beginning of me introducing many works of European poetry and literature.	train
common_voice_ja_20116205.mp3	I told Lee what this word means.	train
common_voice_ja_20116206.mp3	She did her makeup before the visitors arrived.	train
common_voice_ja_20116207.mp3	Father stretched after he finished dinner.	train
common_voice_ja_20116208.mp3	She hates singing sad songs.	train
common_voice_ja_20116209.mp3	Father takes the 7 o’clock subway to his office.	train
common_voice_ja_20116230.mp3	I love you.	train
common_voice_ja_20116232.mp3	Please give me a refund.	train
common_voice_ja_20116233.mp3	Yamada has poor eyesight, so she wears glasses.	train
common_voice_ja_20116234.mp3	You could say that humanity started on its path to prosperity while fully receiving the benefits provided by the river.	train
common_voice_ja_20116245.mp3	Father is interested in ancient history.	train
common_voice_ja_20116246.mp3	She is beautiful, and what’s even better is that she’s very elegant.	train
common_voice_ja_20116247.mp3	The bank is open from 9 a.m. to 3 a.m.	train
common_voice_ja_20116248.mp3	I have a terrible cold.	train
common_voice_ja_20116249.mp3	They moved to a new home.	train
common_voice_ja_20116255.mp3	Always have a dictionary by your side.	train
common_voice_ja_20116256.mp3	His poor educational background was not an obstacle to his success.	train
common_voice_ja_20116257.mp3	Art is hanging on the wall.	train
common_voice_ja_20116258.mp3	He does in-depth research in the field of ancient history.	train
common_voice_ja_20116259.mp3	She decided to become a secretary.	train
common_voice_ja_20116272.mp3	Put the book on the desk.	train
common_voice_ja_20116274.mp3	Even a saint will eventually run out of patience.	train
common_voice_ja_20116276.mp3	Don’t look down on poor people.	train
common_voice_ja_20116278.mp3	The commune is where the Seine River and Essonne River meet.	train
common_voice_ja_20116279.mp3	I ate half of the bread.	train
common_voice_ja_20190579.mp3	She made new clothes for her daughter.	train
common_voice_ja_20190580.mp3	The room was filled with smoke.	train
common_voice_ja_20190581.mp3	Last week, it was my mother’s birthday.	train
common_voice_ja_20190582.mp3	She takes care of her sick mother.	train
common_voice_ja_20190583.mp3	Due to illness, Jim could not attend the meeting.	train
common_voice_ja_20190596.mp3	She left the study.	train
common_voice_ja_20190597.mp3	Affix a stamp to the envelope.	train
common_voice_ja_20190598.mp3	I helped my younger sister with her homework.	train
common_voice_ja_20190599.mp3	She looked like a girl from a good family.	train
common_voice_ja_20190600.mp3	I have a Thai friend.	train
common_voice_ja_20190604.mp3	I will leave my home at 7 o’clock.	train
common_voice_ja_20190605.mp3	My father runs a restaurant.	train
common_voice_ja_20190606.mp3	It’s better to leave her alone.	train
common_voice_ja_20190607.mp3	Action before words. That’s how I do things.	train
common_voice_ja_20190608.mp3	Hayashi’s home is over there.	train
